proper_star_name	parsecs_from_earth	light_years_from_earth	constellation_full_name	apparent_magnitude
	201.2072	656.249355232	Eridanus	7.02
	100000.0	326156.0	Perseus	9.02
	184.5018	601.763690808	Cetus	6.29
	153.8462	501.778612072	Aries	7.16
	22.7739	74.278441284	Aries	6.89
	130.719	426.34786163999996	Cetus	8.94
	343.6426	1120.810958456	Cetus	7.86
	139.8601	456.16210775599995	Cassiopeia	8.67
	259.0674	844.963869144	Aries	8.69
	574.7126	1874.4596276559996	Eridanus	8.86
	250.6266	817.4336934959999		9.6
	55.6793	181.60137770799997	Aries	5.03
	84.6024	275.935803744	Cetus	8.06
	217.8649	710.579443244		9.91
	241.5459	787.8164456039999	Aries	8.67
	271.0027	883.8915662119999	Aries	8.73
	173.913	567.22768428		7.53
	105.1525	342.96118789999997		7.74
	450.4505	1469.1713327799998	Cetus	9.24
	657.8947	2145.7630377319997		9.59
	333.3333	1087.186557948	Eridanus	9.5
	88.2613	287.869525628	Phoenix	9.38
	193.7984	632.0851095039999	Aries	8.19
	341.2969	1113.160317164	Cetus	8.06
	301.2048	982.3975274879998	Andromeda	9.9
	113.1222	368.954842632	Cetus	9.02
	242.1308	789.7241320479999	Aries	7.25
	141.2429	460.67219292399994	Perseus	8.07
	265.252	865.13531312		10.41
	100000.0	326156.0	Cetus	8.53
	146.6276	478.23471505599997	Cetus	8.97
	296.7359	967.821942004	Cetus	7.05
	97.0874	316.656380344	Perseus	9.04
	77.101	251.46953756	Triangulum	6.75
	268.8172	876.7634268319999	Aries	6.01
	485.4369	1583.281575564		9.09
	273.224	891.1364694399999	Andromeda	8.77
	89.7666	292.779151896	Cetus	6.39
	671.1409	2188.966313804	Eridanus	9.31
	137.741	449.25053596000004	Aries	7.3
	130.039	424.1300008399999	Cetus	7.49
	480.7692	1568.057591952	Eridanus	9.27
	174.216	568.21593696	Andromeda	8.24
	248.139	809.32023684	Cetus	7.58
	140.2525	457.44194389999996		6.71
	568.1818	1853.1590316079996		7.85
	89.8473	293.042359788	Eridanus	8.36
	107.0664	349.20348758399996	Triangulum	9.17
	168.6341	550.0102351959999	Cetus	7.72
	152.207	496.43226291999997	Cetus	6.64
	100000.0	326156.0	Perseus	8.27
	118.624	386.89929343999995	Cassiopeia	8.95
	442.4779	1443.1682195239998	Cetus	9.57
	148.368	483.91113407999995		9.63
	103.0928	336.24335276799997	Cetus	12.25
	147.2754	480.34755362399994	Cassiopeia	7.67
	177.305	578.2908957999999	Cetus	8.3
	117.3709	382.812232604	Eridanus	9.21
Hamal	20.1776	65.810453056	Aries	2.01
	54.7945	178.71554941999997		7.51
	571.4286	1863.7486646159998	Perseus	8.61
	714.2857	2329.6856676919997	Cetus	8.27
	105.9322	345.50422623199995		8.83
	240.3846	784.028795976	Cetus	8.98
	214.1328	698.4069751679999	Perseus	8.69
	100000.0	326156.0	Perseus	9.83
	50.9424	166.15169414399998	Eridanus	8.64
	543.4783	1772.5870841479998	Andromeda	8.2
	179.8561	586.611461516	Perseus	9.15
	267.3797	872.074934332		9.11
	257.0694	838.4472722639998	Cetus	9.41
	185.5288	605.1133129279999	Aries	7.01
	497.5124	1622.666543344	Cassiopeia	9.34
	263.8522	860.5697814319999		8.85
	354.6099	1156.5814654439998		7.7
	452.4887	1475.8190443719998		9.0
	44.1696	144.061800576		7.5
	295.858	964.9586184799999		9.48
	128.7001	419.76309815599996	Cetus	11.28
	202.4291	660.234655396	Perseus	8.45
	510.2041	1664.0612843959998	Cassiopeia	8.8
	176.3668	575.230900208		10.59
	396.8254	1294.269851624	Cepheus	7.56
	719.4245	2346.44617222	Cassiopeia	9.08
	100000.0	326156.0	Cassiopeia	8.99
	36.9549	120.530623644	Cetus	6.88
	203.666	664.2688789599999	Aries	8.51
	89.4454	291.731538824	Eridanus	9.6
	240.3846	784.028795976	Triangulum	7.84
	107.8749	351.84045884399995	Cetus	7.84
	199.6008	651.0099852479999		8.62
	298.5075	973.6001216999999	Triangulum	11.05
	219.2982	715.254237192	Perseus	8.33
	125.0	407.695		9.21
	44.8029	146.127346524	Cetus	11.22
	82.3723	268.66219878799996	Eridanus	9.82
	704.2254	2296.873395624	Triangulum	8.33
	241.5459	787.8164456039999	Eridanus	7.88
	172.117	561.3699225199999	Aries	6.63
	155.7632	508.031022592	Cetus	8.69
	218.8184	713.689340704	Cetus	6.99
	134.7709	439.563376604	Cassiopeia	9.62
	100000.0	326156.0	Perseus	9.36
	284.9003	929.219422468	Andromeda	7.67
	125.7862	410.25923847199994		9.39
	122.8501	400.68297215599995		8.96
	337.8378	1101.878254968		10.38
	190.8397	622.435131932	Cetus	9.81
	84.6024	275.935803744	Triangulum	7.53
	100000.0	326156.0	Perseus	8.55
	100000.0	326156.0	Perseus	9.41
	258.3979	842.780254724	Andromeda	8.36
	191.9386	626.019260216	Cetus	9.92
	92.9368	303.118949408	Cetus	8.92
	271.0027	883.8915662119999	Cetus	8.33
	469.4836	1531.248930416	Eridanus	8.8
	127.0648	414.429469088	Cetus	8.58
	73.5835	239.99700026	Cetus	7.99
	154.5595	504.10508282	Cetus	9.41
	100000.0	326156.0	Triangulum	7.77
	59.3824	193.679260544	Cetus	9.48
	400.0	1304.624	Cetus	9.71
	217.8649	710.579443244	Aries	7.05
	226.2443	737.909359108	Cassiopeia	7.78
	387.5969	1264.170545164	Triangulum	9.25
	93.4579	304.81854832399995	Phoenix	6.5
	242.7184	791.640624704	Aries	7.75
	288.1844	939.9307116639999		8.75
	296.7359	967.821942004	Cetus	8.26
	123.6094	403.15947466399996		7.23
	244.4988	797.4475061279999	Cassiopeia	8.3
	106.1571	346.237751076		9.37
	152.207	496.43226291999997	Cassiopeia	9.34
	280.8989	916.168616284	Aries	9.18
	116.9591	381.469122196		8.34
	216.4502	705.9653143119999	Eridanus	7.6
	100000.0	326156.0	Cassiopeia	9.53
	309.5975	1009.7708221	Aries	7.14
	242.1308	789.7241320479999	Aries	9.24
	216.4502	705.9653143119999	Cetus	7.27
	148.368	483.91113407999995	Cetus	6.98
	54.7645	178.61770262	Cetus	10.01
	124.0695	404.66011842	Eridanus	8.52
	217.8649	710.579443244	Cetus	10.16
	248.7562	811.333271672	Phoenix	8.98
	92.4214	301.437941384	Triangulum	10.62
	56.1167	183.027984052	Triangulum	9.96
	275.4821	898.501398076	Andromeda	8.49
	57.3394	187.015893464	Andromeda	7.6
	342.4658	1116.9727546479999	Cetus	8.32
	680.2721	2218.748270476	Cetus	7.73
	58.6854	191.405953224	Andromeda	4.78
	787.4016	2568.157562496	Andromeda	8.91
	205.3388	669.7248165279999	Triangulum	9.2
	291.5452	950.892162512	Perseus	7.85
	145.3488	474.063832128	Cetus	6.51
	220.7506	719.991326936	Triangulum	10.28
	125.9446	410.77586957599993	Andromeda	6.38
	100000.0	326156.0	Perseus	9.55
	100.3009	327.137403404		9.55
	138.6963	452.366304228	Cetus	8.69
	694.4444	2264.972077264	Phoenix	8.81
	218.3406	712.1309673359999		8.9
	38.432	125.34827392	Cetus	10.94
	100000.0	326156.0	Perseus	5.66
	78.9889	257.62703668399996	Andromeda	7.71
	100000.0	326156.0	Perseus	9.29
	253.1646	825.711532776	Phoenix	8.46
	253.8071	827.8070850759999	Cetus	8.17
	234.7418	765.624465208	Andromeda	8.73
	595.2381	1941.404777436	Cetus	7.89
	100000.0	326156.0	Cassiopeia	7.62
	237.5297	774.717368332	Cetus	9.67
	283.2861	923.9546123159998	Cetus	6.07
	236.9668	772.881436208	Cassiopeia	8.81
	269.5418	879.126753208		9.05
	143.472	467.94253632		8.98
	100000.0	326156.0	Cetus	8.45
	268.0965	874.4128205399999		7.84
	251.8892	821.5517391519999	Triangulum	9.38
	233.6449	762.046860044	Andromeda	7.64
	104.1667	339.745942052	Cetus	9.0
	219.2982	715.254237192		8.28
	657.8947	2145.7630377319997	Cetus	8.86
	85.8369	279.962199564	Cetus	8.02
	480.7692	1568.057591952	Cassiopeia	9.14
	56.9476	185.73801425599999		9.33
	297.619	970.70222564	Cetus	8.91
	520.8333	1698.729057948	Aries	8.53
	465.1163	1517.004719428		7.02
	214.5923	699.9056619879999		9.13
	100000.0	326156.0		9.0
	179.8561	586.611461516	Phoenix	8.82
	193.4236	630.862676816	Aries	9.93
	337.8378	1101.878254968		8.6
	100000.0	326156.0	Perseus	8.48
	186.9159	609.6374228039999	Triangulum	8.28
	167.2241	545.4114355959999	Andromeda	8.78
	746.2687	2434.0001411719995	Perseus	9.0
	359.7122	1173.222923032	Andromeda	8.34
	136.0544	443.7495888639999	Cetus	8.67
	220.2643	718.4052303079999	Andromeda	8.97
	277.0083	903.479190948	Andromeda	7.16
	387.5969	1264.170545164	Cetus	7.27
	48.6855	158.79067937999997	Andromeda	10.86
	27.1518	88.557224808	Cassiopeia	6.57
	492.6108	1606.6796808479999	Perseus	8.47
	69.6864	227.286374784	Cetus	7.13
	159.7444	521.015945264	Phoenix	5.84
	100000.0	326156.0	Cassiopeia	9.56
	195.3125	637.0234375	Cetus	10.0
	29.9043	97.534668708	Cetus	10.89
	107.1811	349.577588516	Andromeda	7.59
	806.4516	2630.290280496		7.77
	393.7008	1284.078781248		9.51
	392.1569	1279.043258764		11.25
	100000.0	326156.0	Aries	8.9
	178.5714	582.421335384	Cetus	7.08
	555.5556	1811.977922736	Perseus	8.8
	478.4689	1560.555025484	Triangulum	7.92
	222.7171	726.4051846759999		9.01
	59.7372	194.836462032	Cetus	6.97
	323.6246	1055.521050376	Aries	8.1
	334.4482	1090.8228711919999	Cassiopeia	8.98
	37.5375	122.4308085	Aries	6.4
	471.6981	1538.471655036	Cetus	9.69
	113.6364	370.63193678399995		10.92
	88.4956	288.633709136	Aries	4.98
	70.5716	230.173507696	Cepheus	6.05
	100000.0	326156.0	Perseus	8.64
	55.6174	181.399487144	Cetus	11.39
	76.1035	248.21613145999999	Cetus	10.89
	473.9336	1545.762872416	Perseus	9.4
	283.2861	923.9546123159998	Cetus	10.14
	100000.0	326156.0	Perseus	8.82
	78.6164	256.41210558399996	Phoenix	8.23
	324.6753	1058.9479714679999	Cetus	8.49
	130.8901	426.9059145559999	Cetus	8.01
	38.8954	126.859680824	Triangulum	3.0
	469.4836	1531.248930416	Aries	8.84
	338.9831	1105.6137196359998	Cetus	10.38
	107.7586	351.461139416	Phoenix	7.38
	100000.0	326156.0	Cassiopeia	9.65
	66.7111	217.582255316		6.48
	591.716	1929.9172369599999	Aries	8.29
	89.7666	292.779151896	Phoenix	9.91
	19.7316	64.35579729599999	Cetus	11.78
	178.2531	581.383180836	Phoenix	9.37
	540.5405	1763.0052731799997	Aries	9.12
	411.5226	1342.205651256	Eridanus	8.07
	199.2032	649.713188992	Cetus	7.65
	284.0909	926.5795158039998	Triangulum	8.31
	100000.0	326156.0	Cassiopeia	8.5
	272.4796	888.708564176	Eridanus	7.74
	50.1253	163.486673468	Andromeda	7.32
	225.7336	736.243680416	Aries	8.86
	124.2236	405.162724816	Andromeda	8.06
	130.039	424.1300008399999		9.97
	208.3333	679.491557948	Cetus	7.3
	561.7978	1832.337232568	Triangulum	7.57
	314.4654	1025.6477700239998	Andromeda	7.74
	342.4658	1116.9727546479999	Cetus	8.92
	233.1002	760.2702883119999	Aries	7.81
	574.7126	1874.4596276559996		7.42
	108.9325	355.2898847		8.94
	50.3778	164.310217368	Eridanus	6.93
	160.7717	524.366545852		9.71
	110.011	358.80747715999996		8.93
	137.931	449.87023236	Aries	7.73
	239.2344	780.277349664	Cetus	7.7
	71.1744	232.139576064	Phoenix	6.49
	269.5418	879.126753208	Cetus	9.92
	198.8072	648.4216112319999	Aries	8.5
	79.4913	259.265644428	Cetus	6.79
	107.9914	352.220430584		8.12
	250.6266	817.4336934959999	Triangulum	8.19
	207.0393	675.271099308		10.11
	189.0359	616.5519300039999	Aries	9.01
	100000.0	326156.0	Perseus	8.84
	290.6977	948.1279904119999		8.4
	127.2265	414.95686334	Aries	11.02
	101.833	332.13443947999997	Cetus	10.4
	103.3058	336.938065048		8.89
	143.2665	467.27228574	Cepheus	10.66
	79.4281	259.059513836		8.51
	111.9821	365.236338076	Phoenix	6.32
	308.642	1006.65440152	Perseus	8.18
	370.3704	1207.985281824	Cassiopeia	8.22
	359.7122	1173.222923032	Cetus	9.7
	176.0563	574.218185828	Perseus	6.31
	52.0291	169.696031396		7.5
	44.964	146.65278383999998		8.91
	60.0962	196.007362072	Aries	8.52
	131.0616	427.465272096		9.32
	225.2252	734.5855033119999	Triangulum	8.59
	192.6782	628.431509992	Eridanus	9.81
	205.3388	669.7248165279999	Cetus	8.24
	59.6303	194.48780126799997		10.25
	324.6753	1058.9479714679999	Cassiopeia	9.73
	86.1326	280.92664285599994	Cassiopeia	9.7
	278.5515	908.5124303399998	Cetus	8.04
	763.3588	2489.740527728		7.82
	131.5789	429.152477084	Cetus	8.85
	198.0198	645.853458888	Triangulum	9.13
	160.2564	522.685863984	Triangulum	8.05
	628.9308	2051.2955400479996	Phoenix	8.6
	158.2278	516.069463368	Cetus	10.0
	278.5515	908.5124303399998	Phoenix	8.57
	129.8701	423.579123356	Eridanus	9.35
	114.1553	372.32436026799996	Eridanus	9.1
	284.9003	929.219422468	Cetus	9.3
	85.6898	279.482424088		6.66
	117.2333	382.363441948	Perseus	7.37
	10.7828	35.168749168	Eridanus	6.12
	54.2005	176.77818277999998	Triangulum	8.76
	102.8807	335.551575892	Cassiopeia	6.66
	210.5263	686.6441590279999	Cetus	10.52
	276.2431	900.9834452360001	Aries	8.13
	167.5042	546.324998552	Cepheus	6.84
	242.1308	789.7241320479999	Phoenix	7.2
	483.0918	1575.6328912079998		8.31
	100000.0	326156.0	Cassiopeia	9.79
	259.0674	844.963869144	Eridanus	7.83
	531.9149	1734.8723612439999	Eridanus	8.55
	112.6126	367.29275165599995	Cetus	9.27
	483.0918	1575.6328912079998	Cetus	9.05
	900.9009	2938.3423394039996		7.8
	94.697	308.85994732	Cetus	11.89
	100000.0	326156.0	Phoenix	10.85
	100000.0	326156.0	Andromeda	8.02
	171.2329	558.4863773239999	Aries	5.68
	294.9853	962.112255068	Phoenix	9.62
	671.1409	2188.966313804	Cassiopeia	8.88
	191.9386	626.019260216	Perseus	8.17
	232.5581	758.5021966359999	Cassiopeia	8.09
	271.7391	886.293378996		7.96
	196.8504	642.039390624	Perseus	7.46
	564.9718	1842.689424008		8.7
	57.8035	188.52958346		7.06
	657.8947	2145.7630377319997	Cetus	9.94
	303.0303	988.351505268	Phoenix	9.19
	114.4165	373.17627974	Cetus	7.42
	63.2511	206.297257716	Cetus	12.04
	156.9859	512.0189320039999	Triangulum	8.48
	442.4779	1443.1682195239998		10.09
	359.7122	1173.222923032	Cetus	8.15
	110.011	358.80747715999996	Cetus	10.0
	270.2703	881.502799668	Cassiopeia	9.27
	578.0347	1885.294856132		8.86
	40.9836	133.670470416	Aries	7.63
	139.6648	455.52512508800004	Andromeda	6.09
	552.4862	1801.9668904720002		8.9
	164.2036	535.559893616	Eridanus	9.39
	253.8071	827.8070850759999		6.89
	100000.0	326156.0	Andromeda	6.82
	107.1811	349.577588516	Aries	7.31
	160.0	521.8496		7.65
	100000.0	326156.0	Phoenix	8.89
	118.2033	385.52715514799996	Cetus	9.06
	187.2659	610.7789688039999	Cetus	8.19
	171.5266	559.444297496	Triangulum	8.41
	245.7002	801.3659443119999	Andromeda	8.56
	183.8235	599.55137466	Cetus	9.3
	305.8104	997.418968224		8.44
	87.5657	285.600784492		8.5
	20.7426	67.65323445599999		10.15
	100000.0	326156.0	Andromeda	9.44
	100000.0	326156.0	Cassiopeia	8.89
	128.5347	419.2236361319999	Cetus	6.74
	236.9668	772.881436208	Cetus	9.76
	436.6812	1424.2619346719998	Andromeda	9.3
	118.7648	387.358521088	Aries	8.9
	257.0694	838.4472722639998	Cetus	7.22
	210.084	685.20157104	Triangulum	8.12
	467.2897	1524.0933939319998		7.24
	80.7754	263.453813624	Aries	8.33
	198.0198	645.853458888	Triangulum	9.32
	235.2941	767.4258247959999	Aries	6.01
	100000.0	326156.0	Perseus	8.63
	217.3913	709.034768428	Phoenix	7.92
	283.2861	923.9546123159998		7.14
	212.3142	692.475502152	Aries	8.47
	96.8054	315.736620424	Cetus	9.07
	100000.0	326156.0		11.37
	847.4576	2764.0338098559996		9.07
	429.1845	1399.81099782	Cassiopeia	8.83
	40.7166	132.799633896	Cetus	5.64
	574.7126	1874.4596276559996	Cetus	9.47
	170.068	554.68698608		9.54
	47.5964	155.238514384	Cetus	6.0
	186.5672	608.500116832	Aries	8.77
	333.3333	1087.186557948	Cetus	8.21
	31.1526	101.606074056	Aries	7.33
	396.8254	1294.269851624	Eridanus	8.68
	108.2251	352.98265715599996	Triangulum	6.24
	106.0445	345.87049942	Aries	8.23
	213.6752	696.9144853119999	Andromeda	8.1
	139.2758	454.256378248	Andromeda	8.94
	363.6364	1186.0219367839998	Cassiopeia	8.49
	132.626	432.56765656	Phoenix	8.52
	197.6285	644.57721046	Eridanus	8.05
	100000.0	326156.0	Perseus	6.38
	100000.0	326156.0	Perseus	8.19
	96.8054	315.736620424		9.52
	325.7329	1062.397397324	Andromeda	8.06
	344.8276	1124.675907056		8.58
	137.1742	447.401883752	Cetus	6.65
	223.7136	729.655329216	Cetus	6.51
	119.0476	388.28089025599996	Cetus	5.94
	154.7988	504.885574128	Phoenix	9.33
	189.0359	616.5519300039999	Cetus	9.79
	140.4494	458.084145064	Cetus	8.77
	507.6142	1655.6141701519998	Phoenix	8.88
	160.7717	524.366545852	Cetus	8.53
	373.1343	1216.999907508	Cassiopeia	8.54
	215.0538	701.4108719279999		9.14
	113.5074	370.21119554399996	Cetus	6.67
	100000.0	326156.0	Cassiopeia	8.62
	404.8583	1320.4696369479998	Cetus	8.21
	50.8647	165.89827093199997	Andromeda	9.67
	142.8571	465.937003076	Eridanus	7.74
	254.4529	829.9134005239999		8.91
	943.3962	3076.943310072		9.34
	537.6344	1753.5268536639999	Cetus	8.93
	223.2143	728.0268323079999		8.43
	100000.0	326156.0	Perseus	10.36
	153.8462	501.778612072	Cetus	9.4
	157.9779	515.254399524	Triangulum	8.77
	100000.0	326156.0	Phoenix	6.82
	222.7171	726.4051846759999		9.38
	215.0538	701.4108719279999		7.1
	106.1571	346.237751076	Andromeda	8.13
	48.1232	156.956704192	Cetus	9.7
	149.0313	486.07452682799993		8.75
	253.1646	825.711532776		7.97
	230.4147	751.511368932	Cetus	8.98
	191.5709	624.819984604		8.34
	316.4557	1032.1392528919998	Cetus	7.32
	425.5319	1387.897823764	Cetus	9.07
	413.2231	1347.751934036	Perseus	8.79
	226.7574	739.5828655439999	Perseus	11.13
	86.4304	281.897935424	Cassiopeia	9.94
	452.4887	1475.8190443719998		7.89
	100000.0	326156.0	Aries	8.63
	255.7545	834.15864702		9.53
	36.63	119.4709428	Aries	7.71
	159.2357	519.356789692	Cetus	6.49
	242.7184	791.640624704	Cetus	10.43
	316.4557	1032.1392528919998	Andromeda	8.45
	31.6656	103.279254336	Aries	8.46
	124.6883	406.67837174799996		8.8
	44.1696	144.061800576	Phoenix	7.89
	10.4145	33.96751662	Cetus	10.04
	89.1266	290.691753496	Triangulum	4.94
	100000.0	326156.0	Triangulum	7.75
	507.6142	1655.6141701519998	Andromeda	9.21
	518.1347	1689.9274121319997	Phoenix	8.34
	163.9344	534.681881664		8.08
	138.5042	451.73975855199996	Cepheus	7.17
	378.7879	1235.4394631239998	Triangulum	7.75
	132.1004	430.853380624	Aries	8.18
	114.4165	373.17627974	Cetus	8.25
	408.1633	1331.2490927479998		9.23
	309.5975	1009.7708221	Andromeda	8.11
	380.2281	1240.1367618359998	Cetus	8.95
	179.5332	585.558303792		10.36
	195.6947	638.270005732		7.92
	100000.0	326156.0	Cassiopeia	10.31
	160.2564	522.685863984	Aries	9.24
	228.833	746.35255948	Aries	5.96
	179.2115	584.5090599399999	Eridanus	9.11
	324.6753	1058.9479714679999	Cetus	7.3
	170.3578	555.632186168		7.26
	199.2032	649.713188992	Aries	7.12
	28.6451	93.42771235599999	Eridanus	8.36
	133.8688	436.62112332799995	Andromeda	8.9
	47.8698	156.130224888	Cetus	7.56
	172.4138	562.337953528	Phoenix	7.84
	39.6983	129.478387348	Cetus	5.65
	28.8684	94.156018704	Aries	5.23
	100000.0	326156.0	Cassiopeia	9.83
	113.1222	368.954842632		8.54
	140.8451	459.37474435599995	Cepheus	6.46
	108.6957	354.51754729199996	Aries	8.36
	375.9398	1226.150214088	Phoenix	8.52
	26.8528	87.58201836799999	Cetus	11.1
	358.4229	1169.017793724	Cassiopeia	9.94
	100000.0	326156.0	Eridanus	9.8
	215.0538	701.4108719279999		7.01
	323.6246	1055.521050376	Cassiopeia	8.84
	234.7418	765.624465208	Aries	7.92
	414.9378	1353.3445309679998	Andromeda	7.78
	245.7002	801.3659443119999	Triangulum	9.14
	98.2318	320.388909608		5.27
	26.8456	87.558535136	Andromeda	7.19
	40.9836	133.670470416	Perseus	7.0
	100000.0	326156.0	Cassiopeia	8.08
	117.5088	383.262001728	Cetus	4.36
	78.2473	255.20826378799998	Phoenix	8.68
	106.383	346.97453748	Cetus	5.86
	141.2429	460.67219292399994	Cetus	8.31
	146.8429	478.9369289239999	Aries	5.72
	90.9091	296.50548419599994	Aries	9.16
	495.0495	1614.63364722	Aries	9.13
	129.8701	423.579123356	Perseus	7.99
	49.2854	160.74728922399999	Perseus	11.42
	225.7336	736.243680416	Cetus	9.5
	211.8644	691.0084524639999	Triangulum	7.81
	32.0102	104.40318791199998	Andromeda	10.25
	100000.0	326156.0	Cassiopeia	9.76
	22.2866	72.68908309599999	Cetus	9.84
	100000.0	326156.0	Perseus	8.05
	26.1849	85.40362244399999	Andromeda	7.35
	162.6016	530.3348744959999	Andromeda	4.84
	234.192	763.83125952	Cetus	7.22
	847.4576	2764.0338098559996	Cetus	9.15
	386.1004	1259.2896206239998		8.79
	393.7008	1284.078781248	Triangulum	10.61
	307.6923	1003.556897988	Cetus	8.4
	66.2691	216.14064579599997		8.9
	671.1409	2188.966313804		7.41
	116.8224	381.023266944	Cetus	7.65
	223.7136	729.655329216	Cassiopeia	8.15
	145.5604	474.7539782239999	Cassiopeia	6.25
	72.5163	236.516263428	Aries	8.68
	100000.0	326156.0		9.22
	77.1605	251.66360038	Aries	9.22
	416.6667	1358.9834420519999	Cassiopeia	7.59
	108.6957	354.51754729199996	Andromeda	7.37
	63.2911	206.427720116	Cetus	6.51
	373.1343	1216.999907508		7.07
	88.4173	288.37832898799996	Cetus	9.6
	540.5405	1763.0052731799997	Cassiopeia	9.57
	87.0322	283.860742232	Cetus	8.56
	100000.0	326156.0	Perseus	6.5
	159.2357	519.356789692	Eridanus	8.5
	53.4759	174.414856404		9.33
	446.4286	1456.0536646159999	Cassiopeia	9.87
	51.8403	169.08024886799998	Cetus	8.59
	64.9773	211.927362588	Andromeda	5.31
	124.6883	406.67837174799996		7.92
	235.8491	769.235990596	Eridanus	9.77
	137.3626	448.0163616559999	Triangulum	8.29
	28.9855	94.53794737999999		11.83
	180.1802	587.668533112	Cepheus	8.52
	334.4482	1090.8228711919999	Cetus	10.79
	96.1538	313.611387928	Triangulum	8.55
	202.8398	661.5741780879999	Cassiopeia	10.3
	116.8224	381.023266944	Aries	9.11
	174.5201	569.207777356	Aries	10.6
	226.7574	739.5828655439999	Cetus	9.7
	70.8215	230.98857153999998	Aries	7.09
	100000.0	326156.0	Perseus	6.43
	100000.0	326156.0	Eridanus	8.34
	100000.0	326156.0		10.2
	131.9261	430.28489071599995	Cetus	7.33
	154.0832	502.551601792	Cetus	8.62
	100000.0	326156.0	Perseus	11.02
	63.1313	205.906522828		10.87
	245.7002	801.3659443119999		9.5
	95.057	310.03410892	Cetus	9.21
	208.3333	679.491557948	Cassiopeia	7.43
	161.5509	526.907953404		9.32
	160.0	521.8496	Aries	6.88
	100000.0	326156.0	Perseus	8.89
	492.6108	1606.6796808479999	Cetus	8.72
	201.2072	656.249355232	Cetus	9.46
	298.5075	973.6001216999999	Cetus	8.88
	12.5502	40.933230312		10.31
	314.4654	1025.6477700239998	Cetus	6.43
	115.0748	375.32336468799997	Cetus	8.93
	210.5263	686.6441590279999	Andromeda	8.62
	234.192	763.83125952	Cetus	9.03
